Date,AppID,AppName,Language,Version,VersionCode,OS,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Device,Device Type,Tags,Categories,Notes,Likes,Dislikes,Link,Permalink,AF Link
5/24/2020 7:26,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,RISHABH RAI 013,5,,Nice app,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHFZxGt7ixZSPTp6p6Wb-Yu3F5IBFHiQIcxiB1JsOn3Ak774r5w3nRYaaGWvEEYdtP9LX05yz-8m4vWiSo,https://appfollow.io/gp/1208702/review/529352537,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352537
5/24/2020 7:10,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Self Study Point,5,,Indian,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHtgC48LWsaeKjb6Sa4CyXBFMBYF8aoHxj6IGy_mIiJVB-SFa9m_Y-j_7yanvQQeihyNZMbU2ITqpJUr40,https://appfollow.io/gp/1208702/review/529352536,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352536
5/24/2020 6:55,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,jasmin lalakiya,5,,Awsome app....better than use Chines application.....🙏🙏🙏🙏🙏🙏,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOE6sR_9QXZHVfh2R_6SqYPpJFdVo_g5l42YF41IzNudziZe-4crQBaYeG0dEI69_lNyHaDjfudleidgIAs,https://appfollow.io/gp/1208702/review/529352535,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352535
5/24/2020 6:53,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Yash Bhongade,5,,Amazing interface good service.,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEQ4Pm8aH9XhX3mWt32d7zWwY1eS1TgO29GiTJpiZUUOrFtSummGYK7crSDNTd4yafGlf8GvkCPAqVub88,https://appfollow.io/gp/1208702/review/529352534,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352534
5/24/2020 6:41,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,NITESH RANJAN JHA,5,,Very easy shoping as eating Cake,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFfDyqhLA5ob7xxKot1lzf7BCUDcrFK-OLF6x2E6EVTniJbX8LrcONUzHQjRrxSqt1DOc7UGlj9LSwzo0g,https://appfollow.io/gp/1208702/review/529352533,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352533
5/24/2020 6:39,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Shachindra Sinha,5,,This is best app ever I've used,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOH2yIvjrMORRFbTY-_lQbDFPMytQ2N19RbZWpBBGF4TVuf4XCzskxl92XlvapQVgc9zd79yaipfIEa0KRc,https://appfollow.io/gp/1208702/review/529352532,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352532
5/24/2020 6:30,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Jorge Arya,1,,Worst app.,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGKqU0q-Pr_t4tdq1VfLpVx_2xKCgDcTCRLyBNCXsDrOJMt2Xo0wZ8oLscjJkZ0xxFUFIlCKgegRZH8vzk,https://appfollow.io/gp/1208702/review/529352531,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352531
5/24/2020 6:06,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,ANKIT Mishra,5,,"Nice app 👌👌, made in India support India application",,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFAAsb4PqgGfkgZ8wXUNWGOHdZYS1jXrMoTCEoDPLxROpY4N9hG4CmR8CTmUEbZi9JqHiEzF1KWZUVWiRs,https://appfollow.io/gp/1208702/review/529352530,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352530
5/24/2020 5:54,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Rohan,1,,Not opening,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFYqXSE8200dRkzM4LAi4C8K22WFC4L-gdSS2-r3FuMame8pA3JSHrrRTx1urjrsE5L_WUsfs17s0o749o,https://appfollow.io/gp/1208702/review/529352529,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352529
5/24/2020 5:53,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Anand Kumar,5,,"Very nice app... I would like to tell Indians, #support local",,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOE27JuSwM10ufS1nINf3iv-j5YB4Y8P5S2uSiAOYZN0ZEkpobe5Buzwuj5NFWVqz1yq_nghg59Z_23U5JQ,https://appfollow.io/gp/1208702/review/529352528,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352528
5/24/2020 5:42,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Rahul kumar rai,5,,Apne desh ki saaman khride,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFNUUBGBWy6n00zmkeyd4H9lI6hJn0iRNNdyZeC1tna_KNGDf6f7FpziyGsl433i5L_3qAw8yDmFK2kRBU,https://appfollow.io/gp/1208702/review/529352527,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352527
5/24/2020 5:20,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,noorullah shaikh,2,,Grocery not available,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEekxvhEu0XlnvQN2V7InmCt4R7mmWbNyls5t1hpojyyezMJgS4k22FTfmrqhQ62mjhQhjNFhaMJH-wRGU,https://appfollow.io/gp/1208702/review/529352526,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352526
5/24/2020 5:10,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,SK Poddar,5,,Love it,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEBJ5rwx4ni9UztI9T6j-lw4styQ2gNQQt73X3jVbxAy-03Rmlk1Sx4PeLqXJTNvLZUJP1zsrSiu2T5Ry8,https://appfollow.io/gp/1208702/review/529352525,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352525
5/24/2020 4:41,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,golu kumar singh,5,,Very good,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFcZzdyeKptQlxdeCeuDFkIAY7GKaVwYE3Po03q1hvWPmSO5z1WXG5nIAEYrAiicFmDGieHSxtbkZm87m4,https://appfollow.io/gp/1208702/review/529352524,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352524
5/24/2020 4:29,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Alok Kumar,5,,I suffort jio Mart in Indian service,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHLiNGMQ3vqDcUBdJ8JwdpHqLAILAdko98wrCv7sv8kcsMKnWExfXz5VBJ3wbmFDWRmoEK1eAtZ61WCeCc,https://appfollow.io/gp/1208702/review/529352523,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352523
5/24/2020 4:23,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Kaustubh R. Mokal,5,,Best shopping app,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGlGghD1OBJNACnaOeJPApVWPG-x7iNksChzpSUceTxprDwhBTowVj3HUYa6DPGwg8ocMLmEhJN4ructRw,https://appfollow.io/gp/1208702/review/529352522,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352522
5/24/2020 4:16,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Soumik Sarkar,1,,The reliance industry is ripping of the hole country.And also there each and every ringle employes also helping them.13th of may I ordered two product and its gives me express delivery option it should be in next two days.but it didn't came and when i contact with them after 3days they say the product is out of stock so they have to cancelled it and refund my money back.but today is 24th may 9days is over but i didn't get my money back not even a single notification or call from there end.,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOExGorbrjxfdyqOOZEfnqrJHumgF9WE7hZkb4wBRDbqrk8yQ6MyCiLKm4pLZMoljLXdGLVz9jYlo-NKsX0,https://appfollow.io/gp/1208702/review/529352521,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352521
5/24/2020 3:54,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Sonu Singh,5,,Gud app,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGjVkxS9iM4x3hMs_g8Q3ui2RAU5ROFGgeYji2AG2rpiEn7GfeyBwjdZKFTISuQpDRNCnEGMs4hxURgy18,https://appfollow.io/gp/1208702/review/529352520,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352520
5/24/2020 3:33,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,KISHAN LAL,5,,Good,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEw7NrwrWbmC1irQusAz5JPtwJoY5gg0SyD-W3sMJiCQphJGMkedfw5h2WNIY98RItlfxFXU3IP1exjn0s,https://appfollow.io/gp/1208702/review/529352519,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352519
5/24/2020 3:14,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Gaurav Sharma,3,,I love the product lineup but the app feels very laggy. It feels as if I am operating it from my car's infotainment system. Also the app kept logging me out from my account so I had to log in every now and then. These small things make it very hard to operate and have a nice experience for impatient people.,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFK60pRGBtgmhwb4isBj_qyrF3Ycf6E3ItZkuxGkIuHImjqFVGPWvh3SuJgP5VO_-ZVV-Zjx6CHtK4WO7o,https://appfollow.io/gp/1208702/review/529317103,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529317103
5/24/2020 2:54,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Bittu Raman,5,,Nice price and good delivery,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOE1G6OtrFCjvCbMBBKseLJh1sb5AAeXvJC8jdqy_XxI4JKISuJDoU8Y9IXXgw4a2pJ7WPE7a7WMFY3qV-Y,https://appfollow.io/gp/1208702/review/529352518,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352518
5/24/2020 2:53,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Shaurabhk Kumar,5,,Good,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOH8PG4jAQAXCWS5ZsYA9SB5E_VFgTLbZdOfKX-6rqbuyuarFJR9pqujgASdz5iI-kEIBs5YWHVn9-Q-wMk,https://appfollow.io/gp/1208702/review/529352517,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352517
5/24/2020 2:34,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Atul narayan maurya,3,,Very slow response,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGd2i39USkgS9Q7Op86aN22aJNEvIcVoN9yzkLUgPauGPBEQfNVbRnfrgeAqBl28juy0xgn6rtq8GPtL60,https://appfollow.io/gp/1208702/review/529352516,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352516
5/24/2020 2:12,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Kunal Aggarwal,5,,Excellent experience 👍 Thanks Reliance group,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFnOwPg2DcjRN3nS4m-zvm5nj61WPxBAkWXm6ivYjkpS8Xy8R3QIH6YNJ8bPF3AAu7ykDZ6lpFZl0OwWMA,https://appfollow.io/gp/1208702/review/529352515,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352515
5/24/2020 1:53,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Raj verma,5,,Best app in all over world 💪💪💪💪👌👌👌,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOENg_8UPi2XMLyYH9M1KmFdHWRyyJsAog830vZR9L7mZX8rd_WR8FxwxIwu9FZZMfnYRqyjnPQFvzHULuQ,https://appfollow.io/gp/1208702/review/529352514,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352514
5/24/2020 1:41,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Vinay Kumar,5,,Awesome,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHvg6CdIzeo0LPxNDv0aqbLEcPAmIHsjMWnlPzCG5-bj-A9MB4zYEfMRg0WRgQDuXx2TQECLXLBSVt8ENk,https://appfollow.io/gp/1208702/review/529352513,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352513
5/24/2020 1:40,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,latest movie cinema,5,,Apne to apne hi hota hai,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOH0AfdpRWoBcdJsi9TT59uppe17R6UV5mnnmtR9U6yWf7F7hq1V8Qfar5vYRx3EwAxdGtat2LhqLN2Qiho,https://appfollow.io/gp/1208702/review/529352512,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352512
5/24/2020 1:37,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Ajit Yadav,5,,Mast,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHRCyHLvg7WDWlkEm-Aue-3LA9g5uwTXQvAsP--Td4EoDHWWpOa6KqxXzh6oG1zVrvsgGsGw4F3oXpwLKI,https://appfollow.io/gp/1208702/review/529352511,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352511
5/24/2020 1:31,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Sunil Ahir,5,,Thanks you reliance digital marketing,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEnysMy5y1dR5n4k1nuefSOPt5Q04mNj6H5Bg5jtigJDWwAzZZ4pzQuwiv3YxhJt4PvF_0H7FQ8s75dSvg,https://appfollow.io/gp/1208702/review/529352510,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352510
5/24/2020 1:28,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,SANJAY GODARA,1,,Fake pricing of product Unbelievable price product never come in stock.👎👎,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHryp6iujp6d82REjZjy6YZkk3SFknFQE-PMclL_5wd6tqYn9faYdp-Agxx3vpJKcNZze4R4ifNvP-KXXM,https://appfollow.io/gp/1208702/review/529352509,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352509
5/24/2020 1:27,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Vivek Kumar,5,,Sandar lajabab app,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFCmOBbJ6K1G8CSxbUTXPGH5DovDzQGdH9MKPBjbqMx4VMcW9_1KZeUXY7rOYaRz3Tj5j9gvmK3GwDl6CA,https://appfollow.io/gp/1208702/review/529352508,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352508
5/24/2020 0:49,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Niraj Kumar,5,,Very good,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEFbmVyQ1aQ9Zknp7qwrg3coq-cQp7uVnT43tGoX4fyO6gpVdUIsEAdQtVIr8n_T0go_-JsWNHCtqJxYnw,https://appfollow.io/gp/1208702/review/529352507,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352507
5/24/2020 0:34,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,GOD Rohit,5,,Good,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEs62ont6ikmbzIgVaSyb3E5aO-UxjmmuNgdPKIXpHymjmyXTHnqOs3esXdotmBcSePvQCeWyLJ1IWn1Oc,https://appfollow.io/gp/1208702/review/529352506,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352506
5/24/2020 0:02,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Shyam ji Rajput,5,,very nice,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGaIqUgKVAiYiXgvOMZ3D1xDI16Mh4ufe8YFV82it0O-0EsO0m0ZODqYlpiBA-GU8X90sqTTp3FXAj41Ys,https://appfollow.io/gp/1208702/review/529352505,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352505
5/23/2020 23:47,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Harshit Dubey,5,,Best app,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOFB8enLRJp421yIV-6Cr9K-VhhY7--7nSgR6ir9ms6KPJivZY7OWDbenh3xxY-QF8FzPxvqe5HJ4Vc7BeU,https://appfollow.io/gp/1208702/review/529352504,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352504
5/23/2020 23:16,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Dipankar Choudhury,4,,Best mrp price,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHznB3YIYs6XQgm1EisEJX23Wp3noDTB6pf0QKmGcSYwuJ6hVpbDJLb5e12vg_Rpr21qnlIbbQ2xeipRMM,https://appfollow.io/gp/1208702/review/529352503,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352503
5/23/2020 19:48,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Deepak Singh,1,,Crashes very frequently,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEwEGxq-7_QcJwDiG6jiOay128VfYppaBqthoT8Uxj22KwpO6ykxFsLwM_y3wi_43XqmBBCBcSpGGoRDNo,https://appfollow.io/gp/1208702/review/529352502,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352502
5/23/2020 19:12,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Gk Singh,5,,Super Please permot indian product and apps,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEDelIbTsAQbOVW2ooM9LYEpo35ZRKlmSAUMvqDhPwb8J_yUtCFdvC5oO7sEETGZOzO_65YNPMBnP0DHf0,https://appfollow.io/gp/1208702/review/529352501,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352501
5/23/2020 18:45,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Dimpy Padiyar,5,,best Indian app स्वदेशी अपनाओ देश बचाओ,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGI0BlI82CzXizXz4aPHD0vGQAbeIAcz_-Y6m_3g25jxlsuCexBvQsduDW5csVGIMD5X6P2-asRRre7puM,https://appfollow.io/gp/1208702/review/529352500,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352500
5/23/2020 18:19,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Rohit Kumar,5,,Beyond other online shopping apps,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHUlEI-UYW6J2H7-IBWEatf7Hot3_-G2lerRanPq0jAN2WqlygoPMxibfEzE_6dAHz-C9V-C1tBaLWDm6k,https://appfollow.io/gp/1208702/review/529352499,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352499
5/23/2020 18:12,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Mantu Yadav,3,,Abhi ke liye 3star.. jab tak kuchh shopping na kar lu aur delivery na pahuch jaay tak tak..,,,,,,,,,,,1,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEWljXNjylo74Lu2H3Gehod39w0ONG97r4RBJxJH1xu3FF8tCeY0iUnasa2MPEmLyvC1tK-_jaL8sx4FoM,https://appfollow.io/gp/1208702/review/529352498,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352498
5/23/2020 17:58,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Ram_sharan Das,5,,I love this indian platform,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEtMjpfabuxSs7s7qqMYeCeq-oaoko9XMFrsY3vWDFIOFnx14hgUyukBOO1mxiRjXuXdAA678KF9yvTLu4,https://appfollow.io/gp/1208702/review/529352497,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352497
5/23/2020 17:54,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Bihar News Hindi,5,,Very good,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOExgGWi7-8INmC4VF6t5fSkCZgw5yDxLheZYeUIt1Mo3F_5DgijgCSnvJzPeMu2D1WcaD4l-9brGvNOvQc,https://appfollow.io/gp/1208702/review/529352496,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352496
5/23/2020 17:34,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,paytm cashback,1,,product ke rate market se bahut hi jyada hain,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHVK1O33mz9zZ3GT0KyfkhJehQMDHIbtfTiSjGpXjaz9zJJgyZZfZLCenk9r797SUG6M2585e9lyCje9Y4,https://appfollow.io/gp/1208702/review/529352495,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352495
5/23/2020 17:17,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Shubham Kumar,5,,Good app,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHK-UgZRkE4lLVXQQWgGBubBOnVMc2k0DmEWXudNog8OKhXZXWSiWXTXwKGwx3G0dprlYXWMvhtrZg_WOk,https://appfollow.io/gp/1208702/review/529352494,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352494
5/23/2020 17:08,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,sudhakar yadav,1,,Whole page is blank... only white screen is visible while opening this app,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGCpQwHhXONilXgqwd0tgIW1mS5YcRwhD0r_KzAZLDkPa38cCNUa3WtkG_7H_s4JbNTMUPUPX38AW6bgI0,https://appfollow.io/gp/1208702/review/529352493,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352493
5/23/2020 16:34,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,mujib khan,1,,Har products sold out,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGS22w9A4Ht2bRtP6V_2HXJkU_-RA4_yVbwutCGZ8ggAloLg29ekeAv9xtyv_zgQuvH9v_s4sVhU2n9HF8,https://appfollow.io/gp/1208702/review/529352492,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352492
5/23/2020 16:31,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,shankar Maheshwari,5,,Make in India.. i love my india.,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOF524LNPNHQKt23qKapiFmcvCuZjXp6IXIqiR-ozMgwq2pzKoy4oc83vb5o-zKSmpNSkCWS_dPD7AQqH24,https://appfollow.io/gp/1208702/review/529352491,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352491
5/23/2020 16:24,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Laxman Prajapati,5,,Super,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOHUg0Vniba3qAJCykBUVGxBjkUYNGbvmfgD60DfIFgxKg3Ve3Yfsox1KqaTdu1VkM3P4N_k--92h-6GOuw,https://appfollow.io/gp/1208702/review/529352490,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352490
5/23/2020 16:21,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,Rajeev Chouhan,1,,Never seen such a relaible brand app.....crash in first time itself,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOGr4y-K6qLccXof30_wKtmaQ9k_4rF9WR0SUtx_RMWIenmjW6qEvas-EVcad0l20tGlcRb-xr-XDKamdCU,https://appfollow.io/gp/1208702/review/529352489,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352489
5/23/2020 16:06,in.digital.reliance,Reliance Digital Online Shopping App,en,,,,random test,1,,Don't trust this Fraud app it's show product delivered but I didn't recieve a single call from them j didn't recieve any product,,,,,,,,,,,,,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=in.digital.reliance&reviewid=gp:AOqpTOEf-JNFYq5iL55R-hOlluAA9a_jSTAcLkNWYHIVVcU9O9zSvyAiddHQqX99c2YtP4Rupdd-vy6Gz6cLWoE,https://appfollow.io/gp/1208702/review/529352488,https://watch.appfollow.io/apps/untitled-collection/reviews/326860?review_id=529352488
